table_name,table_name_x,column_name,total_rows,filled_count,fillrate,table_name_y,classification,japanese_name,description,data_type,max_length,code_values,remarks
jvd_se,jvd_se,kaisai_tsukihi,739040,739040,100.0,JVD_SE,JRA-VAN,開催月日,競走が行われた月日,character varying,4,MMDD形式 例:0526,
jvd_se,jvd_se,kakutei_chakujun,739040,739040,100.0,JVD_SE,JRA-VAN,確定着順,審議・失格処理後の正式着順,character varying,2,00:着外/除外/取消,
jvd_se,jvd_se,kakutoku_fukashokin,739040,739040,100.0,JVD_SE,JRA-VAN,kakutoku_fukashokin,kakutoku_fukashokinフィールド,character varying,8,,
jvd_se,jvd_se,kakutoku_honshokin,739040,739040,100.0,JVD_SE,JRA-VAN,kakutoku_honshokin,kakutoku_honshokinフィールド,character varying,8,,
jvd_se,jvd_se,keibajo_code,739040,739040,100.0,JVD_SE,JRA-VAN,競馬場コード,競馬場の識別コード,character varying,2,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,
jvd_se,jvd_se,ketto_toroku_bango,739040,739040,100.0,JVD_SE,JRA-VAN,血統登録番号,馬の一意識別番号（JRA公式）,character varying,10,10桁数字,
jvd_se,jvd_se,kishu_code,739040,739040,100.0,JVD_SE,JRA-VAN,騎手コード,騎手の固有コード（JRA公式）,character varying,5,5桁数字,
jvd_se,jvd_se,kishu_code_henkomae,739040,739040,100.0,JVD_SE,JRA-VAN,kishu_code_henkomae,kishu_code_henkomaeフィールド,character varying,5,,
jvd_se,jvd_se,kishu_minarai_code,739040,739040,100.0,JVD_SE,JRA-VAN,kishuminaraiコード,kishuminaraiの識別コード,character varying,1,,
jvd_se,jvd_se,kishu_minarai_code_henkomae,739040,739040,100.0,JVD_SE,JRA-VAN,kishu_minarai_code_henkomae,kishu_minarai_code_henkomaeフィールド,character varying,1,,
jvd_se,jvd_se,kishumei_ryakusho,739040,739040,100.0,JVD_SE,JRA-VAN,kishumei_ryakusho,kishumei_ryakushoフィールド,character varying,8,,
jvd_se,jvd_se,kishumei_ryakusho_henkomae,739040,739040,100.0,JVD_SE,JRA-VAN,kishumei_ryakusho_henkomae,kishumei_ryakusho_henkomaeフィールド,character varying,8,,
jvd_se,jvd_se,kohan_3f,739040,739040,100.0,JVD_SE,JRA-VAN,kohan_3f,kohan_3fフィールド,character varying,3,,
jvd_se,jvd_se,kohan_4f,739040,739040,100.0,JVD_SE,JRA-VAN,kohan_4f,kohan_4fフィールド,character varying,3,,
jvd_se,jvd_se,kyakushitsu_hantei,739040,739040,100.0,JVD_SE,JRA-VAN,kyakushitsu_hantei,kyakushitsu_hanteiフィールド,character varying,1,,
jvd_se,jvd_se,mining_kubun,739040,739040,100.0,JVD_SE,JRA-VAN,mining_kubun,mining_kubunフィールド,character varying,1,,
jvd_se,jvd_se,moshoku_code,739040,739040,100.0,JVD_SE,JRA-VAN,毛色コード,馬の毛色,character varying,2,01:栗毛 02:鹿毛 03:黒鹿毛 04:青鹿毛 05:青毛 06:芦毛 07:白毛 09:栃栗毛,
jvd_se,jvd_se,nyusen_juni,739040,739040,100.0,JVD_SE,JRA-VAN,nyusen_juni,nyusen_juniフィールド,character varying,2,,
jvd_se,jvd_se,race_bango,739040,739040,100.0,JVD_SE,JRA-VAN,レース番号,その日のレース番号,character varying,2,01〜12,
jvd_se,jvd_se,record_id,739040,739040,100.0,JVD_SE,JRA-VAN,レコードID,データ種別識別子（2文字）,character varying,2,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,
jvd_se,jvd_se,record_koshin_kubun,739040,739040,100.0,JVD_SE,JRA-VAN,record_koshin_kubun,record_koshin_kubunフィールド,character varying,1,,
jvd_se,jvd_se,seibetsu_code,739040,739040,100.0,JVD_SE,JRA-VAN,性別コード,馬の性別,character varying,1,1:牡 2:牝 3:騸,
jvd_se,jvd_se,soha_time,739040,739040,100.0,JVD_SE,JRA-VAN,走破タイム,ゴールまでのタイム,character varying,4,単位:0.1秒 例:1234=2:03.4,
jvd_se,jvd_se,tansho_ninkijun,739040,739040,100.0,JVD_SE,JRA-VAN,単勝人気順,単勝での人気順位,character varying,2,1〜18,
jvd_se,jvd_se,tansho_odds,739040,739040,100.0,JVD_SE,JRA-VAN,単勝オッズ,確定単勝オッズ,character varying,4,×10倍表示 例:55=5.5倍,
jvd_se,jvd_se,time_sa,739040,739040,100.0,JVD_SE,JRA-VAN,タイム差,勝馬とのタイム差,character varying,4,単位:0.1秒,
jvd_se,jvd_se,tozai_shozoku_code,739040,739040,100.0,JVD_SE,JRA-VAN,東西所属コード,馬の東西所属,character varying,1,1:東(美浦) 2:西(栗東) 3:地方 4:外国,
jvd_se,jvd_se,umaban,739040,739040,100.0,JVD_SE,JRA-VAN,馬番,出走馬の番号,character varying,2,01〜18,
jvd_se,jvd_se,umakigo_code,739040,739040,100.0,JVD_SE,JRA-VAN,馬記号コード,馬の特別出走資格や産地を示す記号,character varying,2,00:なし 01:○抽 02:□抽 03:○父 04:○外 05:○地 06:○招 08:○父○外 09:○父○地,
jvd_se,jvd_se,wakuban,739040,739040,100.0,JVD_SE,JRA-VAN,枠番,枠組番号,character varying,1,1〜8,
jvd_se,jvd_se,yobi_1,739040,739040,100.0,JVD_SE,JRA-VAN,予備1,予備フィールド1（将来の拡張用）,character varying,60,,
jvd_se,jvd_se,yobi_2,739040,739040,100.0,JVD_SE,JRA-VAN,予備2,予備フィールド2（将来の拡張用）,character varying,1,,
jvd_se,jvd_se,yobi_3,739040,739040,100.0,JVD_SE,JRA-VAN,予備3,予備フィールド3（将来の拡張用）,character varying,3,,
jvd_se,jvd_se,yobi_4,739040,739040,100.0,JVD_SE,JRA-VAN,yobi_4,yobi_4フィールド,character varying,3,,
jvd_se,jvd_se,yoso_gosa_minus,739040,739040,100.0,JVD_SE,JRA-VAN,yoso_gosa_minus,yoso_gosa_minusフィールド,character varying,4,,
jvd_se,jvd_se,yoso_gosa_plus,739040,739040,100.0,JVD_SE,JRA-VAN,yoso_gosa_plus,yoso_gosa_plusフィールド,character varying,4,,
jvd_se,jvd_se,yoso_juni,739040,739040,100.0,JVD_SE,JRA-VAN,yoso_juni,yoso_juniフィールド,character varying,2,,
jvd_se,jvd_se,yoso_soha_time,739040,739040,100.0,JVD_SE,JRA-VAN,yoso_soha_time,yoso_soha_timeフィールド,character varying,5,,
jvd_se,jvd_se,zogen_fugo,739040,739040,100.0,JVD_SE,JRA-VAN,増減符号,前走比の増減方向,character varying,1,+:増加 -:減少 0:変わらず,
jvd_se,jvd_se,zogen_sa,739040,739040,100.0,JVD_SE,JRA-VAN,増減差,前走比の増減量,character varying,3,単位:kg,
jvd_sk,jvd_sk,data_kubun,427045,427045,100.0,JVD_SK,JRA-VAN,データ区分,速報・確定などのデータ種別,character varying,1,1:速報 2:確定 3:特別登録,
jvd_sk,jvd_sk,data_sakusei_nengappi,427045,427045,100.0,JVD_SK,JRA-VAN,データ作成年月日,JRA-VANがデータを作成した日付,character varying,8,YYYYMMDD形式,
jvd_sk,jvd_sk,hinshu_code,427045,427045,100.0,JVD_SK,JRA-VAN,品種コード,馬の品種,character varying,1,01:サラブレッド 02:アングロアラブ 03:アラブ,
jvd_sk,jvd_sk,ketto_joho_01a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_01a,ketto_joho_01aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_02a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_02a,ketto_joho_02aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_03a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_03a,ketto_joho_03aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_04a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_04a,ketto_joho_04aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_05a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_05a,ketto_joho_05aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_06a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_06a,ketto_joho_06aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_07a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_07a,ketto_joho_07aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_08a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_08a,ketto_joho_08aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_09a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_09a,ketto_joho_09aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_10a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_10a,ketto_joho_10aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_11a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_11a,ketto_joho_11aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_12a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_12a,ketto_joho_12aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_13a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_13a,ketto_joho_13aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_joho_14a,427045,427045,100.0,JVD_SK,JRA-VAN,ketto_joho_14a,ketto_joho_14aフィールド,character varying,10,,
jvd_sk,jvd_sk,ketto_toroku_bango,427045,427045,100.0,JVD_SK,JRA-VAN,血統登録番号,馬の一意識別番号（JRA公式）,character varying,10,10桁数字,
jvd_sk,jvd_sk,mochikomi_kubun,427045,427045,100.0,JVD_SK,JRA-VAN,持込区分,外国産馬持込の区分,character varying,1,0:国内 1:外国産持込,
jvd_sk,jvd_sk,moshoku_code,427045,427045,100.0,JVD_SK,JRA-VAN,毛色コード,馬の毛色,character varying,2,01:栗毛 02:鹿毛 03:黒鹿毛 04:青鹿毛 05:青毛 06:芦毛 07:白毛 09:栃栗毛,
jvd_sk,jvd_sk,record_id,427045,427045,100.0,JVD_SK,JRA-VAN,レコードID,データ種別識別子（2文字）,character varying,2,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,
jvd_sk,jvd_sk,sanchimei,427045,427045,100.0,JVD_SK,JRA-VAN,産地名,生産地名（国内:都道府県、外国:国名）,character varying,20,,
jvd_sk,jvd_sk,seibetsu_code,427045,427045,100.0,JVD_SK,JRA-VAN,性別コード,馬の性別,character varying,1,1:牡 2:牝 3:騸,
jvd_sk,jvd_sk,seinengappi,427045,427045,100.0,JVD_SK,JRA-VAN,生年月日,馬の生年月日,character varying,8,YYYYMMDD形式,
jvd_sk,jvd_sk,seisansha_code,427045,427045,100.0,JVD_SK,JRA-VAN,生産者コード,生産牧場の固有コード,character varying,8,,
jvd_sk,jvd_sk,yunyu_nen,427045,427045,100.0,JVD_SK,JRA-VAN,輸入年,外国産馬の輸入年,character varying,4,,
jvd_tk,jvd_tk,course_kubun,56,56,100.0,JVD_TK,JRA-VAN,コース区分,使用コースの区分,character varying,2,A/B/C/D/E,
jvd_tk,jvd_tk,data_kubun,56,56,100.0,JVD_TK,JRA-VAN,データ区分,速報・確定などのデータ種別,character varying,1,1:速報 2:確定 3:特別登録,
jvd_tk,jvd_tk,data_sakusei_nengappi,56,56,100.0,JVD_TK,JRA-VAN,データ作成年月日,JRA-VANがデータを作成した日付,character varying,8,YYYYMMDD形式,
jvd_tk,jvd_tk,grade_code,56,56,100.0,JVD_TK,JRA-VAN,グレードコード,レースのグレード・格付け,character varying,1,1:GⅠ 2:GⅡ 3:GⅢ 4:重賞(地) 5:OP 6:Listed A:GⅠ(海外) B:GⅡ(海外) C:GⅢ(海外),
jvd_tk,jvd_tk,handicap_happyobi,56,56,100.0,JVD_TK,JRA-VAN,handicap_happyobi,handicap_happyobiフィールド,character varying,8,,
jvd_tk,jvd_tk,juryo_shubetsu_code,56,56,100.0,JVD_TK,JRA-VAN,重量種別コード,負担重量の決め方,character varying,1,1:馬齢重量 2:定量 3:別定 4:ハンデキャップ,
jvd_tk,jvd_tk,jusho_kaiji,56,56,100.0,JVD_TK,JRA-VAN,重賞回次,重賞競走の回数,character varying,3,例:第160回,
jvd_tk,jvd_tk,kaisai_kai,56,56,100.0,JVD_TK,JRA-VAN,開催回,同一競馬場での年内開催回数,character varying,2,第N回,
jvd_tk,jvd_tk,kaisai_nen,56,56,100.0,JVD_TK,JRA-VAN,開催年,競走が行われた年（西暦）,character varying,4,例:2024,
jvd_tk,jvd_tk,kaisai_nichime,56,56,100.0,JVD_TK,JRA-VAN,開催日目,開催何日目か,character varying,2,第N日,
jvd_tk,jvd_tk,kaisai_tsukihi,56,56,100.0,JVD_TK,JRA-VAN,開催月日,競走が行われた月日,character varying,4,MMDD形式 例:0526,
jvd_tk,jvd_tk,keibajo_code,56,56,100.0,JVD_TK,JRA-VAN,競馬場コード,競馬場の識別コード,character varying,2,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,
jvd_tk,jvd_tk,kyori,56,56,100.0,JVD_TK,JRA-VAN,距離,コースの競走距離,character varying,4,単位:m 例:1600,
jvd_tk,jvd_tk,kyoso_joken_code,56,56,100.0,JVD_TK,JRA-VAN,競走条件コード,レースの適用条件コード,character varying,3,702等の条件コード,
jvd_tk,jvd_tk,kyoso_joken_code_2sai,56,56,100.0,JVD_TK,JRA-VAN,kyoso_joken_code_2sai,kyoso_joken_code_2saiフィールド,character varying,3,,
jvd_tk,jvd_tk,kyoso_joken_code_3sai,56,56,100.0,JVD_TK,JRA-VAN,kyoso_joken_code_3sai,kyoso_joken_code_3saiフィールド,character varying,3,,
jvd_tk,jvd_tk,kyoso_joken_code_4sai,56,56,100.0,JVD_TK,JRA-VAN,kyoso_joken_code_4sai,kyoso_joken_code_4saiフィールド,character varying,3,,
jvd_tk,jvd_tk,kyoso_joken_code_5sai_ijo,56,56,100.0,JVD_TK,JRA-VAN,kyoso_joken_code_5sai_ijo,kyoso_joken_code_5sai_ijoフィールド,character varying,3,,
jvd_tk,jvd_tk,kyoso_kigo_code,56,56,100.0,JVD_TK,JRA-VAN,競走記号コード,競走の適用条件の組み合わせ,character varying,3,複合コード,
jvd_tk,jvd_tk,kyoso_shubetsu_code,56,56,100.0,JVD_TK,JRA-VAN,競走種別コード,年齢・種別による競走区分,character varying,2,11:2歳 12:3歳 13:3歳以上 14:4歳以上 16:4歳以上牝 20:障害,
jvd_tk,jvd_tk,kyosomei_fukudai,56,56,100.0,JVD_TK,JRA-VAN,競走名副題,レース名の副題部分,character varying,60,最大30バイト,
jvd_tk,jvd_tk,kyosomei_fukudai_eur,56,56,100.0,JVD_TK,JRA-VAN,kyosomei_fukudai_eur,kyosomei_fukudai_eurフィールド,character varying,120,,
jvd_tk,jvd_tk,kyosomei_hondai,56,56,100.0,JVD_TK,JRA-VAN,競走名本題,スポンサー名等を除いたレース名本題,character varying,60,最大30バイト,
jvd_tk,jvd_tk,kyosomei_hondai_eur,56,56,100.0,JVD_TK,JRA-VAN,kyosomei_hondai_eur,kyosomei_hondai_eurフィールド,character varying,120,,
jvd_tk,jvd_tk,kyosomei_kakkonai,56,56,100.0,JVD_TK,JRA-VAN,競走名括弧内,レース名括弧内の文字,character varying,60,最大30バイト,
jvd_tk,jvd_tk,kyosomei_kakkonai_eur,56,56,100.0,JVD_TK,JRA-VAN,kyosomei_kakkonai_eur,kyosomei_kakkonai_eurフィールド,character varying,120,,
jvd_tk,jvd_tk,kyosomei_kubun,56,56,100.0,JVD_TK,JRA-VAN,kyosomei_kubun,kyosomei_kubunフィールド,character varying,1,,
jvd_tk,jvd_tk,kyosomei_ryakusho_10,56,56,100.0,JVD_TK,JRA-VAN,kyosomei_ryakusho_10,kyosomei_ryakusho_10フィールド,character varying,20,,
jvd_tk,jvd_tk,kyosomei_ryakusho_3,56,56,100.0,JVD_TK,JRA-VAN,競走名略称3文字,3文字以内の略称,character varying,6,,
jvd_tk,jvd_tk,kyosomei_ryakusho_6,56,56,100.0,JVD_TK,JRA-VAN,競走名略称6文字,6文字以内の略称,character varying,12,,
jvd_tk,jvd_tk,race_bango,56,56,100.0,JVD_TK,JRA-VAN,レース番号,その日のレース番号,character varying,2,01〜12,
jvd_tk,jvd_tk,record_id,56,56,100.0,JVD_TK,JRA-VAN,レコードID,データ種別識別子（2文字）,character varying,2,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,
jvd_tk,jvd_tk,tokubetsu_kyoso_bango,56,56,100.0,JVD_TK,JRA-VAN,特別競走番号,特別競走の識別番号,character varying,4,5桁数字,
jvd_tk,jvd_tk,toroku_tosu,56,56,100.0,JVD_TK,JRA-VAN,登録頭数,エントリーした頭数,character varying,3,,
jvd_tk,jvd_tk,torokuba_joho_001,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_001,torokuba_joho_001フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_002,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_002,torokuba_joho_002フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_003,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_003,torokuba_joho_003フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_004,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_004,torokuba_joho_004フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_005,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_005,torokuba_joho_005フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_006,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_006,torokuba_joho_006フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_007,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_007,torokuba_joho_007フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_008,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_008,torokuba_joho_008フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_009,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_009,torokuba_joho_009フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_010,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_010,torokuba_joho_010フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_011,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_011,torokuba_joho_011フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_012,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_012,torokuba_joho_012フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_013,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_013,torokuba_joho_013フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_014,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_014,torokuba_joho_014フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_015,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_015,torokuba_joho_015フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_016,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_016,torokuba_joho_016フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_017,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_017,torokuba_joho_017フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_018,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_018,torokuba_joho_018フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_019,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_019,torokuba_joho_019フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_020,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_020,torokuba_joho_020フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_021,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_021,torokuba_joho_021フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_022,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_022,torokuba_joho_022フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_023,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_023,torokuba_joho_023フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_024,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_024,torokuba_joho_024フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_025,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_025,torokuba_joho_025フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_026,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_026,torokuba_joho_026フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_027,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_027,torokuba_joho_027フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_028,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_028,torokuba_joho_028フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_029,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_029,torokuba_joho_029フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_030,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_030,torokuba_joho_030フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_031,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_031,torokuba_joho_031フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_032,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_032,torokuba_joho_032フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_033,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_033,torokuba_joho_033フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_034,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_034,torokuba_joho_034フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_035,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_035,torokuba_joho_035フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_036,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_036,torokuba_joho_036フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_037,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_037,torokuba_joho_037フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_038,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_038,torokuba_joho_038フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_039,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_039,torokuba_joho_039フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_040,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_040,torokuba_joho_040フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_041,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_041,torokuba_joho_041フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_042,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_042,torokuba_joho_042フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_043,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_043,torokuba_joho_043フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_044,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_044,torokuba_joho_044フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_045,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_045,torokuba_joho_045フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_046,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_046,torokuba_joho_046フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_047,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_047,torokuba_joho_047フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_048,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_048,torokuba_joho_048フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_049,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_049,torokuba_joho_049フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_050,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_050,torokuba_joho_050フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_051,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_051,torokuba_joho_051フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_052,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_052,torokuba_joho_052フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_053,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_053,torokuba_joho_053フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_054,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_054,torokuba_joho_054フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_055,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_055,torokuba_joho_055フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_056,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_056,torokuba_joho_056フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_057,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_057,torokuba_joho_057フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_058,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_058,torokuba_joho_058フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_059,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_059,torokuba_joho_059フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_060,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_060,torokuba_joho_060フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_061,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_061,torokuba_joho_061フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_062,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_062,torokuba_joho_062フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_063,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_063,torokuba_joho_063フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_064,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_064,torokuba_joho_064フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_065,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_065,torokuba_joho_065フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_066,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_066,torokuba_joho_066フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_067,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_067,torokuba_joho_067フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_068,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_068,torokuba_joho_068フィールド,character varying,70,,
jvd_tk,jvd_tk,torokuba_joho_069,56,56,100.0,JVD_TK,JRA-VAN,torokuba_joho_069,torokuba_joho_069フィールド,character varying,70,,
