table_name,column_name,total_rows,filled_count,fillrate,fillrate_float,table_name_upper,japanese_name,description,code_values,priority
jvd_ks,kishumei_eur,1559,1559,100.0,100.0,JVD_KS,kishumei_eur,kishumei_eurフィールド,,C
jvd_ks,kishumei_hankaku_kana,1559,1559,100.0,100.0,JVD_KS,kishumei_hankaku_kana,kishumei_hankaku_kanaフィールド,,C
jvd_ks,kishumei_ryakusho,1559,1559,100.0,100.0,JVD_KS,kishumei_ryakusho,kishumei_ryakushoフィールド,,C
jvd_ks,massho_kubun,1559,1559,100.0,100.0,JVD_KS,massho_kubun,massho_kubunフィールド,,C
jvd_ks,menkyo_kofu_nengappi,1559,1559,100.0,100.0,JVD_KS,年月日,YYYYMMDD形式の日付,,C
jvd_ks,menkyo_massho_nengappi,1559,1559,100.0,100.0,JVD_KS,年月日,YYYYMMDD形式の日付,,C
jvd_ks,record_id,1559,1559,100.0,100.0,JVD_KS,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_ks,seibetsu_kubun,1559,1559,100.0,100.0,JVD_KS,seibetsu_kubun,seibetsu_kubunフィールド,,C
jvd_ks,seinengappi,1559,1559,100.0,100.0,JVD_KS,生年月日,馬の生年月日,YYYYMMDD形式,C
jvd_ks,seiseki_joho_1,1559,1559,100.0,100.0,JVD_KS,seiseki_joho_1,seiseki_joho_1フィールド,,C
jvd_ks,seiseki_joho_2,1559,1559,100.0,100.0,JVD_KS,seiseki_joho_2,seiseki_joho_2フィールド,,C
jvd_ks,seiseki_joho_3,1559,1559,100.0,100.0,JVD_KS,seiseki_joho_3,seiseki_joho_3フィールド,,C
jvd_ks,shotai_chiikimei,1559,1559,100.0,100.0,JVD_KS,shotai_chiikimei,shotai_chiikimeiフィールド,,C
jvd_ks,tozai_shozoku_code,1559,1559,100.0,100.0,JVD_KS,東西所属コード,馬の東西所属,1:東(美浦) 2:西(栗東) 3:地方 4:外国,C
jvd_ks,yobi_1,1559,1559,100.0,100.0,JVD_KS,予備1,予備フィールド1（将来の拡張用）,,C
jvd_o1,data_kubun,113092,113092,100.0,100.0,JVD_O1,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_o1,data_sakusei_nengappi,113092,113092,100.0,100.0,JVD_O1,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_o1,fukusho_chakubarai_key,113092,113092,100.0,100.0,JVD_O1,fukusho_chakubarai_key,fukusho_chakubarai_keyフィールド,,C
jvd_o1,happyo_tsukihi_jifun,113092,113092,100.0,100.0,JVD_O1,発表月日時分,公式発表の月日時分,MMDDhhmm形式,C
jvd_o1,hatsubai_flag_fukusho,113092,113092,100.0,100.0,JVD_O1,hatsubai_flag_fukusho,hatsubai_flag_fukushoフィールド,,C
jvd_o1,hatsubai_flag_tansho,113092,113092,100.0,100.0,JVD_O1,hatsubai_flag_tansho,hatsubai_flag_tanshoフィールド,,C
jvd_o1,hatsubai_flag_wakuren,113092,113092,100.0,100.0,JVD_O1,hatsubai_flag_wakuren,hatsubai_flag_wakurenフィールド,,C
jvd_o1,hyosu_gokei_fukusho,113092,113092,100.0,100.0,JVD_O1,hyosu_gokei_fukusho,hyosu_gokei_fukushoフィールド,,C
jvd_o1,hyosu_gokei_tansho,113092,113092,100.0,100.0,JVD_O1,hyosu_gokei_tansho,hyosu_gokei_tanshoフィールド,,C
jvd_o1,hyosu_gokei_wakuren,113092,113092,100.0,100.0,JVD_O1,hyosu_gokei_wakuren,hyosu_gokei_wakurenフィールド,,C
jvd_o1,kaisai_kai,113092,113092,100.0,100.0,JVD_O1,開催回,同一競馬場での年内開催回数,第N回,C
jvd_o1,kaisai_nen,113092,113092,100.0,100.0,JVD_O1,開催年,競走が行われた年（西暦）,例:2024,C
jvd_o1,kaisai_nichime,113092,113092,100.0,100.0,JVD_O1,開催日目,開催何日目か,第N日,C
jvd_o1,kaisai_tsukihi,113092,113092,100.0,100.0,JVD_O1,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_o1,keibajo_code,113092,113092,100.0,100.0,JVD_O1,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_o1,odds_fukusho,113092,113092,100.0,100.0,JVD_O1,odds_fukusho,odds_fukushoフィールド,,C
jvd_o1,odds_tansho,113092,113092,100.0,100.0,JVD_O1,odds_tansho,odds_tanshoフィールド,,C
jvd_o1,odds_wakuren,113092,113092,100.0,100.0,JVD_O1,odds_wakuren,odds_wakurenフィールド,,C
jvd_o1,race_bango,113092,113092,100.0,100.0,JVD_O1,レース番号,その日のレース番号,01〜12,C
jvd_o1,record_id,113092,113092,100.0,100.0,JVD_O1,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_o1,shusso_tosu,113092,113092,100.0,100.0,JVD_O1,出走頭数,実際に出走した頭数,,C
jvd_o1,toroku_tosu,113092,113092,100.0,100.0,JVD_O1,登録頭数,エントリーした頭数,,C
jvd_o2,data_kubun,110429,110429,100.0,100.0,JVD_O2,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_o2,data_sakusei_nengappi,110429,110429,100.0,100.0,JVD_O2,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_o2,happyo_tsukihi_jifun,110429,110429,100.0,100.0,JVD_O2,発表月日時分,公式発表の月日時分,MMDDhhmm形式,C
jvd_o2,hatsubai_flag_umaren,110429,110429,100.0,100.0,JVD_O2,hatsubai_flag_umaren,hatsubai_flag_umarenフィールド,,C
jvd_o2,hyosu_gokei_umaren,110429,110429,100.0,100.0,JVD_O2,hyosu_gokei_umaren,hyosu_gokei_umarenフィールド,,C
jvd_o2,kaisai_kai,110429,110429,100.0,100.0,JVD_O2,開催回,同一競馬場での年内開催回数,第N回,C
jvd_o2,kaisai_nen,110429,110429,100.0,100.0,JVD_O2,開催年,競走が行われた年（西暦）,例:2024,C
jvd_o2,kaisai_nichime,110429,110429,100.0,100.0,JVD_O2,開催日目,開催何日目か,第N日,C
jvd_o2,kaisai_tsukihi,110429,110429,100.0,100.0,JVD_O2,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_o2,keibajo_code,110429,110429,100.0,100.0,JVD_O2,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_o2,odds_umaren,110429,110429,100.0,100.0,JVD_O2,odds_umaren,odds_umarenフィールド,,C
jvd_o2,race_bango,110429,110429,100.0,100.0,JVD_O2,レース番号,その日のレース番号,01〜12,C
jvd_o2,record_id,110429,110429,100.0,100.0,JVD_O2,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_o2,shusso_tosu,110429,110429,100.0,100.0,JVD_O2,出走頭数,実際に出走した頭数,,C
jvd_o2,toroku_tosu,110429,110429,100.0,100.0,JVD_O2,登録頭数,エントリーした頭数,,C
jvd_o3,data_kubun,90190,90190,100.0,100.0,JVD_O3,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_o3,data_sakusei_nengappi,90190,90190,100.0,100.0,JVD_O3,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_o3,happyo_tsukihi_jifun,90190,90190,100.0,100.0,JVD_O3,発表月日時分,公式発表の月日時分,MMDDhhmm形式,C
jvd_o3,hatsubai_flag_wide,90190,90190,100.0,100.0,JVD_O3,hatsubai_flag_wide,hatsubai_flag_wideフィールド,,C
jvd_o3,hyosu_gokei_wide,90190,90190,100.0,100.0,JVD_O3,hyosu_gokei_wide,hyosu_gokei_wideフィールド,,C
jvd_o3,kaisai_kai,90190,90190,100.0,100.0,JVD_O3,開催回,同一競馬場での年内開催回数,第N回,C
jvd_o3,kaisai_nen,90190,90190,100.0,100.0,JVD_O3,開催年,競走が行われた年（西暦）,例:2024,C
jvd_o3,kaisai_nichime,90190,90190,100.0,100.0,JVD_O3,開催日目,開催何日目か,第N日,C
jvd_o3,kaisai_tsukihi,90190,90190,100.0,100.0,JVD_O3,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_o3,keibajo_code,90190,90190,100.0,100.0,JVD_O3,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_o3,odds_wide,90190,90190,100.0,100.0,JVD_O3,odds_wide,odds_wideフィールド,,C
jvd_o3,race_bango,90190,90190,100.0,100.0,JVD_O3,レース番号,その日のレース番号,01〜12,C
jvd_o3,record_id,90190,90190,100.0,100.0,JVD_O3,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_o3,shusso_tosu,90190,90190,100.0,100.0,JVD_O3,出走頭数,実際に出走した頭数,,C
jvd_o3,toroku_tosu,90190,90190,100.0,100.0,JVD_O3,登録頭数,エントリーした頭数,,C
jvd_o4,data_kubun,81849,81849,100.0,100.0,JVD_O4,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_o4,data_sakusei_nengappi,81849,81849,100.0,100.0,JVD_O4,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_o4,happyo_tsukihi_jifun,81849,81849,100.0,100.0,JVD_O4,発表月日時分,公式発表の月日時分,MMDDhhmm形式,C
jvd_o4,hatsubai_flag_umatan,81849,81849,100.0,100.0,JVD_O4,hatsubai_flag_umatan,hatsubai_flag_umatanフィールド,,C
jvd_o4,hyosu_gokei_umatan,81849,81849,100.0,100.0,JVD_O4,hyosu_gokei_umatan,hyosu_gokei_umatanフィールド,,C
jvd_o4,kaisai_kai,81849,81849,100.0,100.0,JVD_O4,開催回,同一競馬場での年内開催回数,第N回,C
jvd_o4,kaisai_nen,81849,81849,100.0,100.0,JVD_O4,開催年,競走が行われた年（西暦）,例:2024,C
jvd_o4,kaisai_nichime,81849,81849,100.0,100.0,JVD_O4,開催日目,開催何日目か,第N日,C
jvd_o4,kaisai_tsukihi,81849,81849,100.0,100.0,JVD_O4,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_o4,keibajo_code,81849,81849,100.0,100.0,JVD_O4,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_o4,odds_umatan,81849,81849,100.0,100.0,JVD_O4,odds_umatan,odds_umatanフィールド,,C
jvd_o4,race_bango,81849,81849,100.0,100.0,JVD_O4,レース番号,その日のレース番号,01〜12,C
jvd_o4,record_id,81849,81849,100.0,100.0,JVD_O4,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_o4,shusso_tosu,81849,81849,100.0,100.0,JVD_O4,出走頭数,実際に出走した頭数,,C
jvd_o4,toroku_tosu,81849,81849,100.0,100.0,JVD_O4,登録頭数,エントリーした頭数,,C
jvd_o5,data_kubun,81813,81813,100.0,100.0,JVD_O5,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_o5,data_sakusei_nengappi,81813,81813,100.0,100.0,JVD_O5,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_o5,happyo_tsukihi_jifun,81813,81813,100.0,100.0,JVD_O5,発表月日時分,公式発表の月日時分,MMDDhhmm形式,C
jvd_o5,hatsubai_flag_sanrenpuku,81813,81813,100.0,100.0,JVD_O5,hatsubai_flag_sanrenpuku,hatsubai_flag_sanrenpukuフィールド,,C
jvd_o5,hyosu_gokei_sanrenpuku,81813,81813,100.0,100.0,JVD_O5,hyosu_gokei_sanrenpuku,hyosu_gokei_sanrenpukuフィールド,,C
jvd_o5,kaisai_kai,81813,81813,100.0,100.0,JVD_O5,開催回,同一競馬場での年内開催回数,第N回,C
jvd_o5,kaisai_nen,81813,81813,100.0,100.0,JVD_O5,開催年,競走が行われた年（西暦）,例:2024,C
jvd_o5,kaisai_nichime,81813,81813,100.0,100.0,JVD_O5,開催日目,開催何日目か,第N日,C
jvd_o5,kaisai_tsukihi,81813,81813,100.0,100.0,JVD_O5,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_o5,keibajo_code,81813,81813,100.0,100.0,JVD_O5,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_o5,odds_sanrenpuku,81813,81813,100.0,100.0,JVD_O5,odds_sanrenpuku,odds_sanrenpukuフィールド,,C
jvd_o5,race_bango,81813,81813,100.0,100.0,JVD_O5,レース番号,その日のレース番号,01〜12,C
jvd_o5,record_id,81813,81813,100.0,100.0,JVD_O5,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_o5,shusso_tosu,81813,81813,100.0,100.0,JVD_O5,出走頭数,実際に出走した頭数,,C
jvd_o5,toroku_tosu,81813,81813,100.0,100.0,JVD_O5,登録頭数,エントリーした頭数,,C
jvd_o6,data_kubun,65337,65337,100.0,100.0,JVD_O6,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_o6,data_sakusei_nengappi,65337,65337,100.0,100.0,JVD_O6,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_o6,happyo_tsukihi_jifun,65337,65337,100.0,100.0,JVD_O6,発表月日時分,公式発表の月日時分,MMDDhhmm形式,C
jvd_o6,hatsubai_flag_sanrentan,65337,65337,100.0,100.0,JVD_O6,hatsubai_flag_sanrentan,hatsubai_flag_sanrentanフィールド,,C
jvd_o6,hyosu_gokei_sanrentan,65337,65337,100.0,100.0,JVD_O6,hyosu_gokei_sanrentan,hyosu_gokei_sanrentanフィールド,,C
jvd_o6,kaisai_kai,65337,65337,100.0,100.0,JVD_O6,開催回,同一競馬場での年内開催回数,第N回,C
jvd_o6,kaisai_nen,65337,65337,100.0,100.0,JVD_O6,開催年,競走が行われた年（西暦）,例:2024,C
jvd_o6,kaisai_nichime,65337,65337,100.0,100.0,JVD_O6,開催日目,開催何日目か,第N日,C
jvd_o6,kaisai_tsukihi,65337,65337,100.0,100.0,JVD_O6,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_o6,keibajo_code,65337,65337,100.0,100.0,JVD_O6,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_o6,odds_sanrentan,65337,65337,100.0,100.0,JVD_O6,odds_sanrentan,odds_sanrentanフィールド,,C
jvd_o6,race_bango,65337,65337,100.0,100.0,JVD_O6,レース番号,その日のレース番号,01〜12,C
jvd_o6,record_id,65337,65337,100.0,100.0,JVD_O6,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_o6,shusso_tosu,65337,65337,100.0,100.0,JVD_O6,出走頭数,実際に出走した頭数,,C
jvd_o6,toroku_tosu,65337,65337,100.0,100.0,JVD_O6,登録頭数,エントリーした頭数,,C
jvd_rc,babajotai_code_dirt,2118,2118,100.0,100.0,JVD_RC,babajotai_code_dirt,babajotai_code_dirtフィールド,,C
jvd_rc,babajotai_code_shiba,2118,2118,100.0,100.0,JVD_RC,babajotai_code_shiba,babajotai_code_shibaフィールド,,C
jvd_rc,data_kubun,2118,2118,100.0,100.0,JVD_RC,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_rc,data_sakusei_nengappi,2118,2118,100.0,100.0,JVD_RC,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_rc,grade_code,2118,2118,100.0,100.0,JVD_RC,グレードコード,レースのグレード・格付け,1:GⅠ 2:GⅡ 3:GⅢ 4:重賞(地) 5:OP 6:Listed A:GⅠ(海外) B:GⅡ(海外) C:GⅢ(海外),C
jvd_rc,kaisai_kai,2118,2118,100.0,100.0,JVD_RC,開催回,同一競馬場での年内開催回数,第N回,C
jvd_rc,kaisai_nen,2118,2118,100.0,100.0,JVD_RC,開催年,競走が行われた年（西暦）,例:2024,C
jvd_rc,kaisai_nichime,2118,2118,100.0,100.0,JVD_RC,開催日目,開催何日目か,第N日,C
jvd_rc,kaisai_tsukihi,2118,2118,100.0,100.0,JVD_RC,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_rc,keibajo_code,2118,2118,100.0,100.0,JVD_RC,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_rc,kyori,2118,2118,100.0,100.0,JVD_RC,距離,コースの競走距離,単位:m 例:1600,C
jvd_rc,kyoso_shubetsu_code,2118,2118,100.0,100.0,JVD_RC,競走種別コード,年齢・種別による競走区分,11:2歳 12:3歳 13:3歳以上 14:4歳以上 16:4歳以上牝 20:障害,C
jvd_rc,kyosomei_hondai,2118,2118,100.0,100.0,JVD_RC,競走名本題,スポンサー名等を除いたレース名本題,最大30バイト,C
jvd_rc,race_bango,2118,2118,100.0,100.0,JVD_RC,レース番号,その日のレース番号,01〜12,C
jvd_rc,record_hojiuma_joho_1,2118,2118,100.0,100.0,JVD_RC,record_hojiuma_joho_1,record_hojiuma_joho_1フィールド,,C
jvd_rc,record_hojiuma_joho_2,2118,2118,100.0,100.0,JVD_RC,record_hojiuma_joho_2,record_hojiuma_joho_2フィールド,,C
jvd_rc,record_hojiuma_joho_3,2118,2118,100.0,100.0,JVD_RC,record_hojiuma_joho_3,record_hojiuma_joho_3フィールド,,C
jvd_rc,record_id,2118,2118,100.0,100.0,JVD_RC,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_rc,record_kubun,2118,2118,100.0,100.0,JVD_RC,record_kubun,record_kubunフィールド,,C
jvd_rc,record_shikibetsu_kubun,2118,2118,100.0,100.0,JVD_RC,record_shikibetsu_kubun,record_shikibetsu_kubunフィールド,,C
jvd_rc,record_time,2118,2118,100.0,100.0,JVD_RC,record_time,record_timeフィールド,,C
jvd_rc,tenko_code,2118,2118,100.0,100.0,JVD_RC,天候コード,レース当日の天候,1:晴 2:曇 3:雨 4:小雨 5:雪 6:小雪,C
jvd_rc,tokubetsu_kyoso_bango,2118,2118,100.0,100.0,JVD_RC,特別競走番号,特別競走の識別番号,5桁数字,C
jvd_rc,track_code,2118,2118,100.0,100.0,JVD_RC,トラックコード,芝・ダート・内外・向きの組み合わせ,10:芝右 11:芝右外 15:芝左 16:芝左外 17:芝直線 20:ダート右 21:ダート右外 25:ダート左 26:ダート左外 51:障害(芝),C
jvd_sk,ketto_joho_02a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_02a,ketto_joho_02aフィールド,,C
jvd_sk,ketto_joho_03a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_03a,ketto_joho_03aフィールド,,C
jvd_sk,ketto_joho_04a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_04a,ketto_joho_04aフィールド,,C
jvd_sk,ketto_joho_05a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_05a,ketto_joho_05aフィールド,,C
jvd_sk,ketto_joho_06a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_06a,ketto_joho_06aフィールド,,C
jvd_sk,ketto_joho_07a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_07a,ketto_joho_07aフィールド,,C
jvd_sk,ketto_joho_08a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_08a,ketto_joho_08aフィールド,,C
jvd_sk,ketto_joho_09a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_09a,ketto_joho_09aフィールド,,C
jvd_sk,ketto_joho_10a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_10a,ketto_joho_10aフィールド,,C
jvd_sk,ketto_joho_11a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_11a,ketto_joho_11aフィールド,,C
jvd_sk,ketto_joho_12a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_12a,ketto_joho_12aフィールド,,C
jvd_sk,ketto_joho_13a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_13a,ketto_joho_13aフィールド,,C
jvd_sk,ketto_joho_14a,427045,427045,100.0,100.0,JVD_SK,ketto_joho_14a,ketto_joho_14aフィールド,,C
jvd_sk,ketto_toroku_bango,427045,427045,100.0,100.0,JVD_SK,血統登録番号,馬の一意識別番号（JRA公式）,10桁数字,C
jvd_sk,mochikomi_kubun,427045,427045,100.0,100.0,JVD_SK,持込区分,外国産馬持込の区分,0:国内 1:外国産持込,C
jvd_sk,moshoku_code,427045,427045,100.0,100.0,JVD_SK,毛色コード,馬の毛色,01:栗毛 02:鹿毛 03:黒鹿毛 04:青鹿毛 05:青毛 06:芦毛 07:白毛 09:栃栗毛,C
jvd_sk,record_id,427045,427045,100.0,100.0,JVD_SK,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_sk,sanchimei,427045,427045,100.0,100.0,JVD_SK,産地名,生産地名（国内:都道府県、外国:国名）,,C
jvd_sk,seinengappi,427045,427045,100.0,100.0,JVD_SK,生年月日,馬の生年月日,YYYYMMDD形式,C
jvd_sk,seisansha_code,427045,427045,100.0,100.0,JVD_SK,生産者コード,生産牧場の固有コード,,C
jvd_sk,yunyu_nen,427045,427045,100.0,100.0,JVD_SK,輸入年,外国産馬の輸入年,,C
jvd_tk,course_kubun,56,56,100.0,100.0,JVD_TK,コース区分,使用コースの区分,A/B/C/D/E,C
jvd_tk,data_kubun,56,56,100.0,100.0,JVD_TK,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_tk,data_sakusei_nengappi,56,56,100.0,100.0,JVD_TK,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_tk,grade_code,56,56,100.0,100.0,JVD_TK,グレードコード,レースのグレード・格付け,1:GⅠ 2:GⅡ 3:GⅢ 4:重賞(地) 5:OP 6:Listed A:GⅠ(海外) B:GⅡ(海外) C:GⅢ(海外),C
jvd_tk,handicap_happyobi,56,56,100.0,100.0,JVD_TK,handicap_happyobi,handicap_happyobiフィールド,,C
jvd_tk,juryo_shubetsu_code,56,56,100.0,100.0,JVD_TK,重量種別コード,負担重量の決め方,1:馬齢重量 2:定量 3:別定 4:ハンデキャップ,C
jvd_tk,jusho_kaiji,56,56,100.0,100.0,JVD_TK,重賞回次,重賞競走の回数,例:第160回,C
jvd_tk,kaisai_kai,56,56,100.0,100.0,JVD_TK,開催回,同一競馬場での年内開催回数,第N回,C
jvd_tk,kaisai_nen,56,56,100.0,100.0,JVD_TK,開催年,競走が行われた年（西暦）,例:2024,C
jvd_tk,kaisai_nichime,56,56,100.0,100.0,JVD_TK,開催日目,開催何日目か,第N日,C
jvd_tk,kaisai_tsukihi,56,56,100.0,100.0,JVD_TK,開催月日,競走が行われた月日,MMDD形式 例:0526,C
jvd_tk,keibajo_code,56,56,100.0,100.0,JVD_TK,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_tk,kyori,56,56,100.0,100.0,JVD_TK,距離,コースの競走距離,単位:m 例:1600,C
jvd_tk,kyoso_joken_code,56,56,100.0,100.0,JVD_TK,競走条件コード,レースの適用条件コード,702等の条件コード,C
jvd_tk,kyoso_joken_code_2sai,56,56,100.0,100.0,JVD_TK,kyoso_joken_code_2sai,kyoso_joken_code_2saiフィールド,,C
jvd_tk,kyoso_joken_code_3sai,56,56,100.0,100.0,JVD_TK,kyoso_joken_code_3sai,kyoso_joken_code_3saiフィールド,,C
jvd_tk,kyoso_joken_code_4sai,56,56,100.0,100.0,JVD_TK,kyoso_joken_code_4sai,kyoso_joken_code_4saiフィールド,,C
jvd_tk,kyoso_joken_code_5sai_ijo,56,56,100.0,100.0,JVD_TK,kyoso_joken_code_5sai_ijo,kyoso_joken_code_5sai_ijoフィールド,,C
jvd_tk,kyoso_kigo_code,56,56,100.0,100.0,JVD_TK,競走記号コード,競走の適用条件の組み合わせ,複合コード,C
jvd_tk,kyoso_shubetsu_code,56,56,100.0,100.0,JVD_TK,競走種別コード,年齢・種別による競走区分,11:2歳 12:3歳 13:3歳以上 14:4歳以上 16:4歳以上牝 20:障害,C
jvd_tk,kyosomei_fukudai,56,56,100.0,100.0,JVD_TK,競走名副題,レース名の副題部分,最大30バイト,C
jvd_tk,kyosomei_fukudai_eur,56,56,100.0,100.0,JVD_TK,kyosomei_fukudai_eur,kyosomei_fukudai_eurフィールド,,C
jvd_tk,kyosomei_hondai,56,56,100.0,100.0,JVD_TK,競走名本題,スポンサー名等を除いたレース名本題,最大30バイト,C
jvd_tk,kyosomei_hondai_eur,56,56,100.0,100.0,JVD_TK,kyosomei_hondai_eur,kyosomei_hondai_eurフィールド,,C
jvd_tk,kyosomei_kakkonai,56,56,100.0,100.0,JVD_TK,競走名括弧内,レース名括弧内の文字,最大30バイト,C
jvd_tk,kyosomei_kakkonai_eur,56,56,100.0,100.0,JVD_TK,kyosomei_kakkonai_eur,kyosomei_kakkonai_eurフィールド,,C
jvd_tk,kyosomei_kubun,56,56,100.0,100.0,JVD_TK,kyosomei_kubun,kyosomei_kubunフィールド,,C
jvd_tk,kyosomei_ryakusho_10,56,56,100.0,100.0,JVD_TK,kyosomei_ryakusho_10,kyosomei_ryakusho_10フィールド,,C
jvd_tk,kyosomei_ryakusho_3,56,56,100.0,100.0,JVD_TK,競走名略称3文字,3文字以内の略称,,C
jvd_tk,kyosomei_ryakusho_6,56,56,100.0,100.0,JVD_TK,競走名略称6文字,6文字以内の略称,,C
jvd_tk,race_bango,56,56,100.0,100.0,JVD_TK,レース番号,その日のレース番号,01〜12,C
jvd_tk,record_id,56,56,100.0,100.0,JVD_TK,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_tk,tokubetsu_kyoso_bango,56,56,100.0,100.0,JVD_TK,特別競走番号,特別競走の識別番号,5桁数字,C
jvd_tk,toroku_tosu,56,56,100.0,100.0,JVD_TK,登録頭数,エントリーした頭数,,C
jvd_tk,torokuba_joho_001,56,56,100.0,100.0,JVD_TK,torokuba_joho_001,torokuba_joho_001フィールド,,C
jvd_tk,torokuba_joho_002,56,56,100.0,100.0,JVD_TK,torokuba_joho_002,torokuba_joho_002フィールド,,C
jvd_tk,torokuba_joho_003,56,56,100.0,100.0,JVD_TK,torokuba_joho_003,torokuba_joho_003フィールド,,C
jvd_tk,torokuba_joho_004,56,56,100.0,100.0,JVD_TK,torokuba_joho_004,torokuba_joho_004フィールド,,C
jvd_tk,torokuba_joho_005,56,56,100.0,100.0,JVD_TK,torokuba_joho_005,torokuba_joho_005フィールド,,C
jvd_tk,torokuba_joho_006,56,56,100.0,100.0,JVD_TK,torokuba_joho_006,torokuba_joho_006フィールド,,C
jvd_tk,torokuba_joho_007,56,56,100.0,100.0,JVD_TK,torokuba_joho_007,torokuba_joho_007フィールド,,C
jvd_tk,torokuba_joho_008,56,56,100.0,100.0,JVD_TK,torokuba_joho_008,torokuba_joho_008フィールド,,C
jvd_tk,torokuba_joho_009,56,56,100.0,100.0,JVD_TK,torokuba_joho_009,torokuba_joho_009フィールド,,C
